# LWT-PWN is the IDS/LWT concept list linked to Princeton WordNet 3.0 word sense identifiers.
#
# by Lars Borin
#
# version 1.0
# 2015-03-31
# 
# License: CC-BY 4.0 International <https://creativecommons.org/licenses/by/4.0/>
# 
# If you use this dataset or derivatives of it in publications,
# please cite:
#
# Lars Borin, Bernard Comrie, Anju Saxena 2013. The Intercontinental Dictionary Series –
# a rich and principled database for language comparison. In Lars Borin and Anju Saxena (eds.),
# Approaches to Measuring Linguistic Differences. De Gruyter Mouton. 285–302.
#
# @incollection{Borin-Lars2013-26,
#	title		= "The {I}ntercontinental {D}ictionary {S}eries -- a rich and principled database for language comparison",
#	booktitle	= "Approaches to Measuring Linguistic Differences",
#	author		= "Borin, Lars and Comrie, Bernard and Saxena, Anju",
#	editor		= {Borin, Lars and Saxena, Anju},
#	year		= "2013",
#	publisher	= "De Gruyter Mouton",
#	address		= "Berlin",
#	pages		= "285--302"
# }
#
# Data format:
# <IDS/LWT concept ID>tab<English gloss>tab<relation>tab<PWN word sense ID>tab<PWN definition>
# 
# <relation> is one of
# ss : synonym
# iu : hyponym/subordinate/narrower (A iu B = 'A is a hyponym of B')
# ui : hyperonym/superordinate/broader (A ui B = 'A is a hyperonym of B')
# Mappings to SALDO senses are not disambiguated in this version. Alternatives are separated by ":".
#
#
S20.560	the bait	ss	bait%1:06:00::	something used to lure fish or other animals into danger so they can be trapped or killed
S20.610	to hunt	ss	hunt%2:33:00::	pursue for food or sport (as of wild animals); "Goering often hunted wild boars in Poland"; "The dogs are running deer"; "The Duke hunted in these woods"
S20.620	to shoot	ss	shoot%2:33:01::	hit with a missile from a weapon
S20.630	to miss	ss	miss%2:35:00::	fail to reach; "The arrow missed the target"
S20.640	the trap	ss	trap%1:06:00::	a device in which something (usually an animal) can be caught and penned
S20.650	to trap	ss	trap%2:35:00::	catch in or as if in a trap; "The men trap foxes"
S21.110	the law	ss	law%1:14:00::	the collection of rules imposed by authority; "civilization presupposes respect for the law"; "the great problem for jurisprudence to allow freedom while enforcing order"
S21.150	the court	ss	court%1:06:05::	a tribunal that is presided over by a magistrate or by one or more judges who administer justice according to the laws
S21.160	to adjudicate	ss	adjudicate%2:31:00::	bring to an end; settle conclusively; "The case was decided"; "The judge decided the case in favor of the plaintiff"; "The father adjudicated when the sons were quarreling over their inheritance"
S21.170	the judgment	ss	judgment%1:04:00::	(law) the determination by a court of competent jurisdiction on matters submitted to it
S21.180	the judge	ss	judge%1:18:00::	a public official authorized to decide questions brought before a court of justice
S21.210	the plaintiff	ss	plaintiff%1:18:00::	a person who brings an action in a court of law
S21.220	the defendant	ss	defendant%1:18:00::	a person or institution against whom an action is brought in a court of law; the person being sued or accused
S21.230	the witness	ss	witness%1:18:00::	someone who sees an event and reports what happened
S21.240	to swear	ss	swear%2:32:02::	promise solemnly; take an oath
S21.250	the oath	ss	oath%1:10:02::	a solemn promise, usually invoking a divine witness, regarding your future acts or behavior; "they took an oath of allegiance"
S21.310	to accuse	ss	accuse%2:32:00::	bring an accusation against; level a charge against; "The neighbors accused the man of spousal abuse"
S21.320	to condemn	ss	condemn%2:32:01::	pronounce a sentence on (somebody) in a court of law; "He was condemned to ten years in prison"
S21.330	to convict	ss	convict%2:32:00::	find or declare guilty; "The man was convicted of fraud and sentenced"
S21.340	to acquit	ss	acquit%2:32:00::	pronounce not guilty of criminal charges; "The suspect was cleared of the murder charges"
S21.350	guilty	ss	guilty%3:00:00::	responsible for or chargeable with a reprehensible act; "guilty of murder"; "the guilty person"; "secret guilty deeds"
S21.360	innocent	ss	innocent%3:00:00::	free from evil or guilt; "an innocent child"; "the principle that one is innocent until proved guilty"
S21.370	the penalty or punishment	ui	penalty%1:04:00::	the act of punishing
S21.370	the penalty or punishment	ui	punishment%1:04:00::	the act of punishing
S21.380	the fine	ss	fine%1:21:00::	money extracted as a penalty
S21.390	the prison	ss	prison%1:06:00::	a correctional institution where persons are confined while on trial or for punishment
S21.420	the murder	ss	murder%1:04:00::	unlawful premeditated killing of a human being by a human being
S21.430	the adultery	ss	adultery%1:04:00::	extramarital sex that willfully and maliciously interferes with marriage relations; "adultery is often cited as grounds for divorce"
S21.440	the rape	ss	rape%1:04:00::	the crime of forcing a woman to submit to sexual intercourse against her will
S21.460	the arson	ss	arson%1:04:00::	malicious burning to destroy property; "the British term for arson is fire-raising"
S21.470	the perjury	ss	perjury%1:04:00::	criminal offense of making false statements under oath
S21.510	to steal	ss	steal%2:40:00::	take without the owner's consent; "Someone stole my wallet on the train"; "This author stole entire paragraphs from my dissertation"
S21.520	the thief	ss	thief%1:18:00::	a criminal who takes property belonging to someone else with the intention of keeping it or selling it
S22.110	the religion	ss	religion%1:14:00::	an institution to express belief in a divine power; "he was raised in the Baptist religion"; "a member of his own faith contradicted him"
S22.120	the god	ss	god%1:18:01::	any supernatural being worshipped as controlling some part of the world or some aspect of life or who is the personification of a force
S22.130	the temple	ss	temple%1:06:00::	place of worship consisting of an edifice for the worship of a deity
S22.1310	the church	ss	church%1:06:00::	a place for public (especially Christian) worship; "the church was empty"
S22.1320	the mosque	ss	mosque%1:06:00::	(Islam) a Muslim place of worship that usually has a minaret
S22.140	the altar	ss	altar%1:06:00::	a raised structure on which gifts or sacrifices to a god are made
S22.150	the sacrifice	ss	sacrifice%1:04:00::	the act of killing (an animal or person) in order to propitiate a deity
S22.160	to worship	ss	worship%2:37:01::	show devotion to (a deity); "Many Hindus worship Shiva"
S22.170	to pray	ss	pray%2:32:00::	address a deity, a prophet, a saint or an object of worship; say a prayer; "pray to the Lord"
S22.180	the priest	ui	priest%1:18:00::	a clergyman in Christian churches who has the authority to perform or administer various religious rites; one of the Holy Orders
S22.180	the priest	ui	priest%1:18:01::	a person who performs religious duties and ceremonies in a non-Christian religion
S22.190	holy	ss	holy%3:00:00::	belonging to or derived from or associated with a divine power
S22.220	to preach	ss	preach%2:32:02::	deliver a sermon; "The minister is not preaching this Sunday"
S22.230	to bless	ss	bless%2:32:00::	give a benediction to; "The dying man blessed his son"
S22.240	to curse	ss	curse%2:32:01::	wish harm upon; invoke evil upon; "The bad witch cursed the child"
S22.260	to fast	ss	fast%2:34:01::	abstain from certain foods, as for religious or medical reasons; "Catholics sometimes fast during Lent"
S22.310	the heaven	ss	heaven%1:09:00::	the abode of God and the angels
S22.320	the hell	ss	hell%1:09:00::	(Christianity) the abode of Satan and the forces of evil; where sinners suffer eternal punishment; "Hurl'd headlong...To bottomless perdition,	hell%1:04:00::	noisy and unrestrained mischief; "raising blazes"
S22.350	the demon	ss	demon%1:18:00::	an evil supernatural being
S22.370	the idol	ss	idol%1:06:00::	a material effigy that is worshipped; "thou shalt not make unto thee any graven image"; "money was his god"
S22.420	the magic	ss	magic%1:09:00::	any art that invokes supernatural powers
S22.430	the sorcerer or witch	ui	sorcerer%1:18:00::	one who practices magic or sorcery
S22.430	the sorcerer or witch	ui	witch%1:18:00::	a female sorcerer or magician
S22.440	the fairy or elf	ui	fairy%1:18:00::	a small being, human in form, playful and having magical powers
S22.440	the fairy or elf	ui	elf%1:18:00::	(folklore) fairies that are somewhat mischievous
S22.450	the ghost	ss	ghost%1:18:00::	the visible disembodied soul of a dead person
S22.470	the omen	ss	omen%1:11:00::	a sign of something about to happen; "he looked for an omen before going into battle"
S22.5000	the circumcision	ss	circumcision%1:04:00::	the act of circumcising; surgical removal of the foreskin of males
S23.1000	the radio	ss	radio%1:06:01::	an electronic receiver that detects and demodulates and amplifies transmitted signals
S23.1100	the television	ss	television%1:06:01::	an electronic device that receives television signals and displays them on a screen; "the British call a tv set a telly"
S23.1200	the telephone	ss	telephone%1:06:00::	electronic equipment that converts sound into electrical signals that can be transmitted over distances and then converts received signals back into sounds; "I talked to him on the telephone"
S23.1300	the bicycle	ss	bicycle%1:06:00::	a wheeled vehicle that has two wheels and is moved by foot pedals
S23.1350	the motorcycle	ss	motorcycle%1:06:00::	a motor vehicle with two wheels and a strong frame
S23.1400	the car	ss	car%1:06:00::	a motor vehicle with four wheels; usually propelled by an internal combustion engine; "he needs a car to get to work"
S23.1500	the bus	ss	bus%1:06:00::	a vehicle carrying many passengers; used for public transport; "he always rode the bus to work"
S23.1550	the train	ss	train%1:06:00::	public transport provided by a line of railway cars coupled together and drawn by a locomotive; "express trains don't stop at Princeton Junction"
S23.1600	the airplane	ss	airplane%1:06:00::	an aircraft that has a fixed wing and is powered by propellers or jets; "the flight was delayed due to trouble with the airplane"
S23.1700	the electricity	ss	electricity%1:19:01::	energy made available by the flow of electric charge through a conductor; "they built a car that runs on electricity"
S23.1750	the battery	ss	battery%1:06:00::	a device that produces electricity; may have several primary or secondary cells arranged in parallel or series
S23.1800	to brake	ss	brake%2:38:00::	cause to stop by applying the brakes; "brake the car before you go into a curve"
S23.1850	the motor	ss	motor%1:06:00::	machine that converts other forms of energy into mechanical energy and so imparts motion
S23.1900	the machine	ss	machine%1:06:00::	any mechanical or electrical device that transmits or modifies energy to perform or assist in the performance of human tasks
S23.1950	the petroleum	ss	petroleum%1:27:00::	a dark oil consisting mainly of hydrocarbons
S23.2000	the hospital	ss	hospital%1:14:00::	a medical institution where sick or injured people are given medical or surgical care
S23.2100	the nurse	ss	nurse%1:18:00::	one skilled in caring for young children or the sick (usually under the supervision of a physician)
S23.2200	the pill or tablet	ui	pill%1:06:00::	a dose of medicine in the form of a small pellet
S23.2200	the pill or tablet	ui	tablet%1:06:00::	a dose of medicine in the form of a small pellet
S23.2300	the injection	ss	injection%1:04:01::	the act of putting a liquid into the body by means of a syringe; "the nurse gave him a flu shot"
S23.2400	the spectacles/glasses	ui	spectacles%1:06:00::	optical instrument consisting of a frame that holds a pair of lenses for correcting defective vision
S23.2400	the spectacles/glasses	ui	glasses%1:06:00::	optical instrument consisting of a frame that holds a pair of lenses for correcting defective vision
S23.3000	the government	ss	government%1:14:00::	the organization that is the governing authority of a political unit; "the government reduced taxes"; "the matter was referred to higher authorities"
S23.3100	the president	ss	president%1:18:00::	the chief executive of a republic
S23.3200	the minister	ss	minister%1:18:02::	a person appointed to a high office in the government; "Minister of Finance"
S23.3300	the police	ss	police%1:14:00::	the force of policemen and officers; "the law came looking for him"
S23.3400	the driver's license	ss	driver's_license%1:10:00::	a license authorizing the bearer to drive a motor vehicle
S23.3500	the license plate	ss	license_plate%1:06:00::	a plate mounted on the front and back of car and bearing the car's registration number
S23.3600	the birth certificate	ss	birth_certificate%1:10:00::	a copy of the official document giving details of a person's birth
S23.3700	the crime	ss	crime%1:04:00::	(criminal law) an act punishable by law; usually considered an evil act; "a long record of crimes"
S23.3800	the election	ss	election%1:04:01::	a vote to select the winner of a position or political office; "the results of the election will be announced tonight"
S23.3850	the address	ss	address%1:10:02::	written directions for finding some location; written on letters or packages that are to be delivered to that location
